Checked	Tags	Confidence	Identifying.Node.Type	Identifying.Node	Search.ID	Identifying.Node.No	PSM.Ambiguity	Master.Protein.Accessions	Master.Protein.Descriptions	Delta.Cn	Rank	Search.Engine.Rank	Ions.Matched	Matched.Ions	Total.Ions	Quan.Info	Number.of.Protein.Groups	Contaminant	Protein.FDR.Confidence	.n	Control	M_1	M_2	M_3	G1_1	G1_2	G1_3	DS_1	DS_2	DS_3
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NDU8	RAB7A-interacting MON1-CCZ1 complex subunit 1 OS=Homo sapiens OX=9606 GN=RIMOC1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	4.99322146736894	5.49505552836802	4.24792751344358	5.25927248703759	5.95419631038687	5.67525138605026	5.83668159332712	5.92005505480697	6.50937914891469	5.90327934205614
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NFI3	Zinc finger protein 316 OS=Homo sapiens OX=9606 GN=ZNF316 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	5.73606362787181	6.45532722030456	5.61176256006487	6.467605550083	6.63952159951083	6.32822611878773	6.71424551766612	6.51884982870769	6.22013644739608	6.41193462479118
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NHG4	D-dopachrome decarboxylase-like protein OS=Homo sapiens OX=9606 GN=DDTL PE=2 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	5.63807383718072	6.26491169307446	4.51727569320958	5.94719858426206	6.44790974874208	5.94719858426206	6.467605550083	6.79051141189419	6.28355142317431	6.55151601762801
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NHR9	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SMCHD1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	10	5.96568120389069	6.50220590501949	5.65517946473558	6.26412475978735	6.39057194034401	6.10420688481559	6.41964765876399	6.10900748453545	6.10559920122113	6.2037884533086
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NIH7	Protein unc-119 homolog B OS=Homo sapiens OX=9606 GN=UNC119B PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	4.62688779420839	4.89033432427802	3.85291220945743	4.77658243749543	5.05021144595377	4.98641093525204	5.19279015338619	5.07506722376741	5	5.03415701073206
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NIZ1	Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1	0	1	1	0/0	0	0	NA	1	False	High	5	5.64094116004084	7.06913121281537	6.25136206957745	6.96162586956515	6.78633498041697	6.62760683812965	6.89699834233891	6.83819543925919	6.88411537409086	6.66562016406638
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NJ78	12S rRNA N4-methylcytidine (m4C) methyltransferase OS=Homo sapiens OX=9606 GN=METTL15 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	4.39231742277876	5.42961596420174	4.59693514238723	4.88264304936184	5.01346225980656	4.90207357931074	5.16591193893569	4.97727992349992	5.1333991254172	5.18586654531133
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NKD9	Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	5.52042224852645	6.13031314554346	4.97269265400426	5.73741636593706	6.27146302790437	5.85049941375812	6.34872815423108	5.7944158663501	5.48542682717024	5.84799690655495
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NKF1	SAC3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SAC3D1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	4.27798474729977	4.4594316186373	3.68929916053589	4.58496250072116	4.4594316186373	4.29278174922785	5.08746284125034	4.8972404255748	4.86294724802092	4.74416109557041
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NLU0	Ret finger protein-like 4A OS=Homo sapiens OX=9606 GN=RFPL4A PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	5.94016675048282	6.55918586578773	5.53915881110803	5.8923910259134	6.96809075204526	7.04657836662033	7.28540221886225	6.93663793900257	6.38370429247405	6.87282875953489
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A8MTJ3	Guanine nucleotide-binding protein G(t) subunit alpha-3 OS=Homo sapiens OX=9606 GN=GNAT3 PE=2 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.88264304936184	6.71561885907482	5.43295940727611	6.37503943134692	6.22689381357139	6.16390121381454	6.32732808262995	6.47411151394241	6.36981542428391	6.48864353985378
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A8MYA2	Uncharacterized protein CXorf49 OS=Homo sapiens OX=9606 GN=CXorf49B PE=2 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	5.35049724708413	5.75888943272096	5.05961485629722	5.8592241619782	6.24982454861618	5.79571500650173	6.22496636500027	5.88508622529017	6.08427691053149	5.7865963618908
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	C9JLW8	Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	5.4966540825935	6.06231602735572	4.48667976824496	5.95768248616512	6.17092652528739	5.92303029826377	6.31424334674856	6.21581157187678	5.98474302698201	6.15832772491489
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	E9PAV3	Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	8	5.196240830466	5.84203599652491	4.79042148003677	5.64733085183045	6.1269625347419	5.84392105128903	6.19545118108429	5.94222124483597	5.98008231579274	6.0869323411374
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	E9PRG8	Uncharacterized protein C11orf98 OS=Homo sapiens OX=9606 GN=C11orf98 PE=4 SV=2	0	1	1	0/0	0	0	NA	1	False	High	5	5.63775865687699	6.17072627613155	4.88825640062288	5.98139603197215	6.36211916672566	6.07937811111865	6.48750070749848	6.35895882583233	6.01480160235136	6.4198759304222
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00115	Deoxyribonuclease-2-alpha OS=Homo sapiens OX=9606 GN=DNASE2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	4.78135971352466	5.27052894238072	4.24031432933371	5.08746284125034	4.78659636189081	4.58496250072116	4.97727992349992	5.16188768237689	4.95419631038687	4.82273014794452
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00116	Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	10	5.61381062736042	6.29537152312877	5.55586290309193	6.23567765455298	6.08709327330503	5.76558076350098	6.10874013588148	5.95145461840165	5.8084770857141	5.87930983559553
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00139	Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	4.96116025813664	5.50143914515887	4.52669484554197	5.30560578958543	5.50620838930674	5.36457243229586	5.61028665708102	5.35226417325832	5.38887833881199	5.56224242422107
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00151	PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	1	5.25171909260596	5.74146698640115	4.60288440871842	5.5909612413426	5.5453506448223	5.53294028837287	5.8073549220576	5.20554891117303	5.21723071622067	5.12515513132229
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00154	Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	4	5.4184545804593	5.86789646399265	4.64071955520712	5.54920708935568	5.97984651333129	5.80799883862303	5.98185265328974	5.96928117467596	5.95872969212998	6.05916891964868
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00159	Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	5	5.64789009105921	6.63099828327914	5.96532254836725	6.24093166336236	6.20431315265123	6.09353158954244	6.47346223623528	6.34163000932991	6.04001567884788	6.36619693349342
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00161	Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	5	4.98169584679829	5.60055887709043	5.00322703576846	5.46831064887582	5.63487421196548	5.28909670241999	5.7102481160985	5.74550160899142	5.58315800387441	5.73172632271578
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00165	HCLS1-associated protein X-1 OS=Homo sapiens OX=9606 GN=HAX1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	2	4.98868468677217	5.9436869515971	4.93781516880342	5.77214959078454	5.90929308582382	5.67383905599044	6.00337736020232	5.63517394667492	5.876516946565	5.78528898070402
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00170	AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	5.67473488169434	6.28597998006483	5.46162028208254	6.1168637576909	6.29204549249286	6.0617177996867	6.32228872357088	6.17272751801285	6.12871198578218	6.15316151628984
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00178	GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	5.68650052718322	6.61911951145322	5.53605290024021	6.16390121381454	6.35226417325832	6.30560578958543	6.43128865429159	6.50937914891469	6.45285896471381	6.54689445988764
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00186	Syntaxin-binding protein 3 OS=Homo sapiens OX=9606 GN=STXBP3 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.54225804976692	6.44128427192704	5.60584986719498	6.03782146543497	5.97039353791468	5.85299758761332	6.04220656012069	6.00225245173138	6.11270013274936	5.96809075204526
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00192	Splicing regulator ARVCF OS=Homo sapiens OX=9606 GN=ARVCF PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	4.25171909260596	5.00234833847088	3.86490020755604	4.61911951145322	4.45754858470527	4.14032991803856	4.67082823962461	4.86665808988063	4.59573710575689	4.64592392328177
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00193	Small acidic protein OS=Homo sapiens OX=9606 GN=SMAP PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	13	5.39354099215761	5.73168455450047	4.96737801967794	5.63040859240615	5.90675680018292	5.6724253419715	5.92586825757278	5.84032695242705	5.91971322234666	5.77518566056768
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00217	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS8 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	5.94239858924029	6.52817641600771	5.75207832329805	6.4586116725846	6.41827429388054	6.0518331955141	6.50303064564116	6.36282052553426	6.36179072669362	6.37869809248875
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00221	NF-kappa-B inhibitor epsilon OS=Homo sapiens OX=9606 GN=NFKBIE PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	3.96809075204526	5.15785216914174	3.87282875953488	5.23266075679027	5.58646452588639	5.47897180503294	5.78267065867701	5.64241277290506	5.31469652565629	5.37155886261196
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00231	26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	15	6.14288211868889	6.54133734647098	5.66541454147421	6.281540829436	6.61689635066453	6.36771140526124	6.7010934101088	6.57418539075127	6.32874843656852	6.61362980110725
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00232	26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	5.91976018438288	6.30597052098439	5.62751206670167	6.08703845676695	6.43586726686369	6.13750352374993	6.46146921967167	6.37225564844579	6.22062452908575	6.32078930968509
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00233	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	5.41260214275143	5.86492897228979	4.48882132372027	5.74953426766926	6.13832300405648	5.83268737903926	6.1297978980914	6.15015345524625	6.0890506338167	6.17989721762254
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00244	Copper transport protein ATOX1 OS=Homo sapiens OX=9606 GN=ATOX1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	7.04001567884788	7.18090370917938	5.6724253419715	7.04657836662033	7.68158981722124	7.42122329922514	7.72383156649532	7.95361446119936	7.85174904141606	7.61838550225861
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00255	Menin OS=Homo sapiens OX=9606 GN=MEN1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	1	4.49185309632967	5.07895134139482	3.8972404255748	4.91169158187234	4.81762325751143	4.62643913669732	4.93545974780529	4.94485844580754	5.01792190799726	4.87282875953489
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00264	Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	10	5.38199267744591	6.07595103216616	5.02871810363846	5.73926263513063	5.9492096025759	5.73919672842602	6.0600890340578	5.90467538879774	5.62610734780377	5.94078311770941
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00267	Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	7	4.88461484044873	5.70755634280375	4.74232134390555	5.38304426659268	5.77560119037074	5.52574792469916	5.77874496731818	5.77648003265783	5.73996716825896	5.80978916807835
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00268	Transcription initiation factor TFIID subunit 4 OS=Homo sapiens OX=9606 GN=TAF4 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.8073549220576	7.33806779754262	6.36282052553426	7.04220656012069	7.33628338786443	7.10956950937069	7.41362792902417	7.3654475885501	7.25833047261243	7.17392693199981
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00273	DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	8	4.98410757330033	5.28169825009883	4.27034622807758	5.07284636889764	5.57404416088258	5.35120225187292	5.65437621661562	5.66977912101238	5.57635377761301	5.63917355984627
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00291	Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1 PE=1 SV=5	0	1	1	0/0	0	0	NA	1	False	High	2	5.75087443965684	6.38973887867698	5.50303064564116	6.12825215227739	6.27891401949994	6.06285565520599	6.28262513419167	6.00450139223494	6.17990909001493	6.2045711442492
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00299	Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	15	5.44120745981936	5.79766733389694	4.98003674715943	5.61105959295727	6.21978728181767	5.89987052444643	6.21542062730527	6.15820957183328	5.82854099123204	6.23802866231844
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00303	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	5.02458563827827	5.73606362787181	4.46923479366766	5.25361115194717	6.13955135239879	5.67948009950545	6.03342300153745	6.07360604057494	5.82908844400489	6.2592724870376
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00308	NEDD4-like E3 ubiquitin-protein ligase WWP2 OS=Homo sapiens OX=9606 GN=WWP2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	2.98185265328974	3.97269265400426	3.0703893278914	4.12928301694497	3.56071495447448	3.56071495447448	4.20945336562895	3.92599941855622	3.44625622988956	3.98185265328974
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00330	Pyruvate dehydrogenase protein X component, mitochondrial OS=Homo sapiens OX=9606 GN=PDHX PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	3	4.68524698672944	5.56576296883598	4.27982914834772	5.36106648879432	5.1255787024952	5.03415701073206	5.21464292173151	5.15919859484925	5.31965378928757	5.28966679772819
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00391	Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	5.38543103719352	7.87528859822269	6.64817779572482	7.31560245663795	6.24982454861618	6.01346225980656	6.60880924267552	6.81378119121704	6.49825086752783	7.05853297020161
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00410	Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	17	5.71969046372846	6.40426149273145	5.34085094904939	6.04439479591163	6.42246547977434	6.36497842627289	6.53349950982831	6.45734302899212	6.2231345097334	6.41683932734915
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00411	DNA-directed RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=POLRMT PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	3	4.61657806859121	5.43872468319923	4.68556644165956	5.34518951730177	5.22619053555052	5.13202839368378	5.3037807481771	5.46706205976168	5.35562206902316	5.34340782229781
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00422	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	6.12611615950433	6.51722114888784	5.79993069559252	6.56858953098696	6.76177282756678	6.51622531453858	6.85461353318042	6.83831691683175	6.73212680609457	6.63347964813505
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00429	Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	18	5.69518961801022	6.31574563572123	5.27989280994948	6.04571053693595	6.35433597807918	6.15293754111802	6.41223851799326	6.21759572928632	6.12878099141373	6.21263033874858
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00443	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.05311133645956	5.57288966842058	4.23266075679027	5	5.5453506448223	5.53294028837287	5.65248649491816	5.56071495447448	4.97727992349992	5.45285896471381
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00461	Golgi integral membrane protein 4 OS=Homo sapiens OX=9606 GN=GOLIM4 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	5.05549216314328	5.89051754404512	4.93428306567815	5.75626360727185	5.59422266351649	5.39288980725002	5.77861464317686	5.81847566228712	5.66987644938878	5.87936504255997
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00468	Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	0	1	1	0/0	0	0	NA	1	False	High	4	4.244640558354	5.38869500597721	4.59245703726808	5.39607290847266	4.992088609014	4.81762325751143	5.1568415245884	5.03562390973072	5.01234519041983	5
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00469	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens OX=9606 GN=PLOD2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	5	6.05533099302455	6.77917626682028	6.00724880938636	6.59371319767478	6.43106734124104	6.23610988988963	6.40816516023875	6.33289513565935	6.47818145572073	6.40531168259744
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00479	High mobility group nucleosome-binding domain-containing protein 4 OS=Homo sapiens OX=9606 GN=HMGN4 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	5.71699089440494	6.41953889151378	5.03121873061072	6.08533966935737	5.96116025813664	6.06608919045777	6.62789861587175	6.14159627838382	6.04657836662033	6.4446008137115
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00483	Cytochrome c oxidase subunit NDUFA4 OS=Homo sapiens OX=9606 GN=NDUFA4 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	5.40712610829284	6.05889368905357	4.84549781115384	5.54843662469604	6.42437853021917	6.22239242133645	6.46706205976168	6.56782935091796	6.54843662469604	6.52356195605701
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00487	26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	5.80966426032106	6.29771450979142	5.53749733173668	5.94395759750096	6.35087504485875	5.97777270469395	6.45581094137874	6.26553691303696	6.16151359908212	6.1756549298424
