Checked	Tags	Confidence	Identifying.Node.Type	Identifying.Node	Search.ID	Identifying.Node.No	PSM.Ambiguity	Master.Protein.Accessions	Master.Protein.Descriptions	Delta.Cn	Rank	Search.Engine.Rank	Ions.Matched	Matched.Ions	Total.Ions	Quan.Info	Number.of.Protein.Groups	Contaminant	Protein.FDR.Confidence	.n	Control	M_1	M_2	M_3	G1_1	G1_2	G1_3	DS_1	DS_2	DS_3
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NDB9	Paralemmin-3 OS=Homo sapiens OX=9606 GN=PALM3 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.77508270661144	6.58175978617177	6.47660928786687	6.84282096407834	6.24851595069207	6.45342602755507	6.48346701281502	6.12116317213608	6.36449815469261	6.11010726361894
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NDG6	Glycerol-3-phosphate phosphatase OS=Homo sapiens OX=9606 GN=PGP PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	6.65880269854095	6.60317574163528	6.29882216865158	6.61786333630355	6.16583892788284	6.07360055977078	6.4399955097449	6.15492357803676	5.74662103149872	6.30992809706076
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NDU8	RAB7A-interacting MON1-CCZ1 complex subunit 1 OS=Homo sapiens OX=9606 GN=RIMOC1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	5.54141036040899	5.42863751881497	5.13058551736204	5.41279429058004	5.89893151290184	5.86376572053087	5.70986194906111	5.87530628800736	6.55556046227232	5.82950314664284
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NFI3	Zinc finger protein 316 OS=Homo sapiens OX=9606 GN=ZNF316 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	6.28425252091186	6.38890921075151	6.49442056398333	6.62112735362544	6.5842568020258	6.51674045326834	6.58742587340012	6.47410106190808	6.26631776075371	6.33815842937788
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NHG4	D-dopachrome decarboxylase-like protein OS=Homo sapiens OX=9606 GN=DDTL PE=2 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	6.18626273022077	6.19849368352141	5.39993369712804	6.1007203878045	6.39264495125704	6.13571291874267	6.340785905817	6.74576264509458	6.32973273653194	6.47773982221472
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NHR9	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SMCHD1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	10	6.51387009693074	6.43578789546644	6.53783746865404	6.4176465633298	6.33530714285897	6.2927212192962	6.29282801449799	6.06425871773584	6.15178051457876	6.1300122578953
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NIH7	Protein unc-119 homolog B OS=Homo sapiens OX=9606 GN=UNC119B PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	5.17507668724844	4.82391631472497	4.73557021337588	4.93010424103787	4.99494664846873	5.17492526973266	5.06597050912019	5.0303184569678	5.04618131335763	4.96038081531877
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NIZ1	Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1	0	1	1	0/0	0	0	NA	1	False	High	5	6.18913005308089	7.00271320326232	7.13402007349591	7.11514767310759	6.73107018293193	6.81612117261026	6.77017869807291	6.79344667245958	6.93029668744849	6.59184396865309
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NJ78	12S rRNA N4-methylcytidine (m4C) methyltransferase OS=Homo sapiens OX=9606 GN=METTL15 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	4.94050631581881	5.36319795464868	5.47959314630569	5.03616485290429	4.95819746232153	5.09058791379135	5.03909229466969	4.93253115670031	5.17958043877483	5.11209034989804
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NKD9	Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	6.0686111415665	6.0638951359904	5.85535065792272	5.89093816947951	6.21619823041934	6.03901374823873	6.22190850996508	5.7496670995505	5.53160814052787	5.77422071114165
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NKF1	SAC3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SAC3D1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	4.82617364033982	4.39301360908425	4.57195716445435	4.7384843042636	4.40416682115226	4.48129608370846	4.96064319698434	4.85249165877519	4.90912856137855	4.67038490015711
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NLU0	Ret finger protein-like 4A OS=Homo sapiens OX=9606 GN=RFPL4A PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.48835564352287	6.49276785623468	6.42181681502649	6.04591282945585	6.91282595456022	7.23509270110094	7.15858257459625	6.89188917220296	6.42988560583168	6.79905256412159
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A8MTJ3	Guanine nucleotide-binding protein G(t) subunit alpha-3 OS=Homo sapiens OX=9606 GN=GNAT3 PE=2 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.43083194240189	6.64920084952176	6.31561741119456	6.52856123488937	6.17162901608635	6.35241554829515	6.20050843836395	6.4293627471428	6.41599673764154	6.41486734444049
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A8MYA2	Uncharacterized protein CXorf49 OS=Homo sapiens OX=9606 GN=CXorf49B PE=2 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	5.89868614012418	5.69247142316791	5.94227286021568	6.01274596552065	6.19455975113115	5.98422934098234	6.09814672073427	5.84033745849056	6.13045822388912	5.71282016647751
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	C9JLW8	Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	6.04484297563355	5.99589801780266	5.36933777216342	6.11120428970757	6.11566172780235	6.11154463274438	6.18742370248256	6.17106280507717	6.03092434033964	6.0845515295016
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	E9PAV3	Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	8	5.74442972350605	5.77561798697186	5.67307948395522	5.80085265537289	6.07169773725686	6.03243538576965	6.06863153681829	5.89747247803636	6.02626362915037	6.0131561457241
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	E9PRG8	Uncharacterized protein C11orf98 OS=Homo sapiens OX=9606 GN=C11orf98 PE=4 SV=2	0	1	1	0/0	0	0	NA	1	False	High	5	6.18594754991704	6.1043082665785	5.77091440454134	6.13491783551459	6.30685436924062	6.26789244559926	6.36068106323248	6.31421005903272	6.06098291570899	6.3460997350089
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00115	Deoxyribonuclease-2-alpha OS=Homo sapiens OX=9606 GN=DNASE2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.32954860656471	5.20411093282767	5.12297233325217	5.24098464479278	4.73133156440577	4.77347683520177	4.85046027923392	5.11713891557729	5.00037762374451	4.74895395253122
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00116	Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	10	6.16199952040047	6.22895351357571	6.43852090701038	6.38919945809543	6.03182847581999	5.95409509798159	5.98192049161548	5.90670585160204	5.85465839907174	5.80553364018223
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00139	Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	5.50934915117669	5.43502113560582	5.40935284946043	5.45912759312787	5.45094359182171	5.55308676677647	5.48346701281502	5.30751540645871	5.43505965216962	5.48846622880778
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00151	PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	1	5.79990798564601	5.6750489768481	5.48554241263687	5.74448304488504	5.49008584733726	5.72145462285348	5.6805352777916	5.16080014437343	5.2634120295783	5.05137893590899
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00154	Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	4	5.96664347349935	5.8014784544396	5.52337755912557	5.70272889289813	5.92458171584626	5.99651317310364	5.85503300902374	5.92453240787635	6.00491100548761	5.98539272423539
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00159	Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	5	6.19607898409927	6.56458027372609	6.84798055228571	6.39445346690481	6.14904835516619	6.28204592402305	6.34664259196928	6.2968812425303	6.08619699220551	6.29242073808012
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00161	Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	5	5.52988473983834	5.53414086753738	5.88588503968692	5.62183245241827	5.57960941448044	5.4776110369006	5.5834284718325	5.70075284219181	5.62933931723204	5.65795012730249
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00165	HCLS1-associated protein X-1 OS=Homo sapiens OX=9606 GN=HAX1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	2	5.53687357981222	5.87726894204404	5.82047317272187	5.92567139432699	5.85402828833879	5.86235339047105	5.87655771593632	5.59042517987532	5.92269825992263	5.71151278529072
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00170	AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	6.2229237747344	6.21956197051178	6.344278286001	6.27038556123334	6.23678069500783	6.25023213416731	6.19546907930488	6.12797875121324	6.17489329913981	6.07938532087655
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00178	GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.23468942022327	6.55270150190017	6.41871090415867	6.31742301735699	6.29699937577328	6.49412012406604	6.30446901002559	6.46463038211508	6.49904027807144	6.47311826447434
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00186	Syntaxin-binding protein 3 OS=Homo sapiens OX=9606 GN=STXBP3 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.09044694280697	6.37486626237399	6.48850787111343	6.19134326897741	5.91512874042964	6.04151192209393	5.91538691585469	5.95750368493177	6.15888144610699	5.89431455663196
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00192	Splicing regulator ARVCF OS=Homo sapiens OX=9606 GN=ARVCF PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	4.79990798564601	4.93593032891783	4.7475582114745	4.77264131499566	4.40228378722023	4.32884425251917	4.54400859535861	4.82190932308102	4.64191841911452	4.57214772786848
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00193	Small acidic protein OS=Homo sapiens OX=9606 GN=SMAP PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	13	5.94172988519766	5.66526654494742	5.8500360235964	5.7839303959486	5.85149200269788	5.86093967645211	5.79904861330678	5.79557818562744	5.96589453570429	5.70140946515439
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00217	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS8 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	6.49058748228034	6.46175840645466	6.63473632721651	6.61213347612704	6.3630094963955	6.24034752999471	6.37621100137516	6.31807175873466	6.40797204005125	6.30492189707546
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00221	NF-kappa-B inhibitor epsilon OS=Homo sapiens OX=9606 GN=NFKBIE PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	4.51627964508531	5.09143415958869	4.75548676345334	5.38618256033272	5.53119972840135	5.66748613951355	5.655851014411	5.59766400610545	5.36087783901392	5.29778266719867
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00231	26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	15	6.69107101172894	6.47491933691793	6.54807254539266	6.43506263297845	6.5616315531795	6.55622573974185	6.5742737658428	6.52943662395166	6.37492974992615	6.53985360569396
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00232	26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	6.46794907742293	6.23955251143133	6.51017007062013	6.24056026030939	6.38060246937865	6.32601785823055	6.33464957540567	6.32750688164618	6.26680584244338	6.2470131142718
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00233	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	5.96079103579148	5.79851096273674	5.37147932763872	5.90305607121171	6.08305820657145	6.02120171351987	6.00297825382539	6.10540468844664	6.13523194717433	6.10612102220925
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00244	Copper transport protein ATOX1 OS=Homo sapiens OX=9606 GN=ATOX1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	7.58820457188793	7.11448569962633	6.55508334588995	7.20010017016277	7.6263250197362	7.60973763370575	7.59701192222932	7.90886569439975	7.89793035477369	7.54460930684531
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00255	Menin OS=Homo sapiens OX=9606 GN=MEN1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	1	5.04004198936973	5.01253333184177	4.77989842949325	5.06521338541478	4.76235846002639	4.81495347117793	4.80864010353929	4.90010967900793	5.06410322135489	4.79905256412159
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00264	Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	10	5.93018157048597	6.0095330226131	5.91137610755692	5.89278443867307	5.89394480509086	5.92771106290663	5.9332693897918	5.85992662199813	5.6722886611614	5.86700692229612
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00267	Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	7	5.43280373348878	5.6411383332507	5.624979347824	5.53656607013513	5.7203363928857	5.71426225917977	5.65192532305218	5.73173126585822	5.78614848161659	5.73601297266506
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00268	Transcription initiation factor TFIID subunit 4 OS=Homo sapiens OX=9606 GN=TAF4 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	7.35554381509765	7.27164978798956	7.24547852945272	7.19572836366313	7.2810185903794	7.2980838438513	7.28680828475817	7.3206988217505	7.30451178597006	7.10015073658651
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00273	DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	8	5.53229646634038	5.21528024054578	5.15300423199603	5.22636817244008	5.51877936339755	5.53971658635354	5.52755657234962	5.62503035421277	5.62253509097065	5.56539736443297
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00291	Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1 PE=1 SV=5	0	1	1	0/0	0	0	NA	1	False	High	2	6.2990633326969	6.32332086912393	6.38568864955961	6.28177395581984	6.2236492220149	6.2513699896866	6.15580548992567	5.95975262543533	6.22609040337257	6.13079494883591
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00299	Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	15	5.98939635285941	5.73124932434389	5.86269475107788	5.76458139649972	6.16452248433263	6.08838485892704	6.08860098303926	6.11346080503367	5.87472230458967	6.16425246690515
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00303	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	5.57277453131832	5.66964561831876	5.35189279758611	5.40713295548961	6.08428655491376	5.86799443398606	5.90660335727145	6.02885727377533	5.87526975736252	6.1854962916243
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00308	NEDD4-like E3 ubiquitin-protein ligase WWP2 OS=Homo sapiens OX=9606 GN=WWP2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	3.53004154632979	3.90627464445121	3.95304733180985	4.28280482048741	3.50545015698944	3.74922928895509	4.08263372136295	3.88125065175661	3.4924375432472	3.90807645787645
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00330	Pyruvate dehydrogenase protein X component, mitochondrial OS=Homo sapiens OX=9606 GN=PDHX PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	3	5.23343587976949	5.49934495928293	5.16248715226618	5.51458829233677	5.07031390501016	5.22267134521267	5.08782327746551	5.11444982804965	5.3658351026452	5.21589060231489
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00391	Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	5.93361993023357	7.80887058866964	7.53083579964327	7.46912426018039	6.19455975113115	6.20197659428717	6.48198959840952	6.76903242441743	6.54443218088546	6.98475677478832
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00410	Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	17	6.26787935676851	6.3378434831784	6.22350895296784	6.19791659945408	6.3672006822893	6.55349276075351	6.40667986556231	6.41259426219251	6.26931582309104	6.34306313193585
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00411	DNA-directed RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=POLRMT PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	3	5.16476696163126	5.37230667364618	5.56822444557802	5.49871132084421	5.17092573806549	5.3205427281644	5.1769611039111	5.42231329296207	5.40180338238079	5.26963162688452
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00422	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	6.67430505254438	6.45080313933479	6.68258869951098	6.7221113345294	6.70650803008174	6.70473964901919	6.72779388891442	6.79356815003214	6.7783081194522	6.55970345272175
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00429	Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	18	6.24337851105027	6.24932762616818	6.16255081386794	6.19923234047839	6.29907118059415	6.34145187559863	6.28541887372725	6.17284696248671	6.17496230477136	6.13885414333528
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00443	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.60130022949961	5.50647165886753	5.11531876070873	5.15352180354244	5.49008584733726	5.72145462285348	5.52566685065216	5.51596618767487	5.02346123685755	5.37908276930052
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00461	Golgi integral membrane protein 4 OS=Homo sapiens OX=9606 GN=GOLIM4 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	5.60368105618333	5.82409953449207	5.8169410695966	5.9097854108143	5.53895786603146	5.58140414173063	5.65179499891085	5.77372689548752	5.71605776274641	5.80558884714668
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00468	Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	0	1	1	0/0	0	0	NA	1	False	High	4	4.79282945139405	5.32227699642416	5.47511504118654	5.5495947120151	4.93682381152896	5.00613759199204	5.0300218803224	4.99087514293111	5.05852650377746	4.9262238045867
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00469	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens OX=9606 GN=PLOD2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	5	6.6035198860646	6.71275825726723	6.88990681330482	6.74723500121723	6.375802543756	6.42462422437024	6.28134551597275	6.28814636885974	6.52436276907836	6.33153548718415
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00479	High mobility group nucleosome-binding domain-containing protein 4 OS=Homo sapiens OX=9606 GN=HMGN4 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.26517978744499	6.35312088196073	5.91387673452918	6.23886147289981	5.9058954606516	6.25460352493838	6.50107897160575	6.09684751158421	6.09275967997796	6.37082461829821
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00483	Cytochrome c oxidase subunit NDUFA4 OS=Homo sapiens OX=9606 GN=NDUFA4 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	5.95531500133289	5.99247567950052	5.7281558150723	5.70195842823849	6.36911373273413	6.41090675581706	6.34024241549567	6.52308058411836	6.59461793805367	6.44978576064372
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00487	26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	6.35785315336111	6.23129650023837	6.42015533565514	6.0974794010434	6.29561024737371	6.16628703917456	6.32899129711274	6.22078814623736	6.20769491243975	6.10187873442911
